ax, ay, az, gx, gy, gz, mx, my, mz, phi, theta, psi
-9.679406,0.775699,-0.722935,0.127953,-0.016455,-0.008488,0.495656,-0.594897,-0.075229,2.35471521966233,1.47775316441494,-0.714865453470667
-9.679314,0.768129,-0.730633,0.121837,-0.010363,-0.008442,0.495656,-0.594897,-0.075229,2.35486547493072,1.47774869637583,-0.715023266008333
-9.656273,0.753147,-0.73901,0.120584,-0.015736,-0.006897,0.495656,-0.594897,-0.075229,2.35494586472817,1.47776723175683,-0.715248762357222
-9.663956,0.75303,-0.723638,0.118918,-0.017645,-0.009499,0.495656,-0.594897,-0.075229,2.35503505097761,1.47779374328578,-0.715461221107611
-9.664352,0.80627,-0.73807,0.114362,-0.022065,-0.011814,0.488314,-0.582113,-0.030772,2.35507275005761,1.47783215795017,-0.715713962023111
-9.671777,0.798749,-0.775941,0.110891,-0.018515,-0.008567,0.488314,-0.582113,-0.030772,2.35504213700839,1.47784243793078,-0.715981224065722
-9.694541,0.791021,-0.790657,0.1025,-0.016855,-0.009543,0.488314,-0.582113,-0.030772,2.35510596364522,1.47786762301061,-0.716177922506278
-9.701836,0.768304,-0.828741,0.092849,-0.022159,-0.009312,0.488314,-0.582113,-0.030772,2.35504049640028,1.47790177907522,-0.716480248183945
-9.686792,0.78354,-0.806136,0.074145,-0.016273,-0.010921,0.48842,-0.595841,-0.041547,2.3550704811315,1.47792837787056,-0.716639753689556
-9.671582,0.798943,-0.829077,0.060058,-0.014839,-0.007412,0.48842,-0.595841,-0.041547,2.35495872779389,1.47793031518439,-0.716789851878444
-9.671591,0.806596,-0.844151,0.045774,-0.018237,-0.01297,0.48842,-0.595841,-0.041547,2.354919213573,1.47796401746378,-0.716947908762
-9.648688,0.814463,-0.86739,0.024962,-0.023076,-0.007943,0.48842,-0.595841,-0.041547,2.35464018802117,1.47799735322433,-0.7172942690595
-9.648338,0.776502,-0.875516,0.00264,-0.014962,-0.013082,0.480118,-0.584476,-0.028688,2.35455705805911,1.47802545300156,-0.717387818628389
-9.656187,0.799205,-0.867413,-0.021845,-0.015368,-0.014134,0.480118,-0.584476,-0.028688,2.35436119737589,1.47803988686228,-0.717525158471222
-9.671342,0.783858,-0.859654,-0.045869,-0.014892,-0.023545,0.480118,-0.584476,-0.028688,2.35435653735072,1.47808639984756,-0.717418117518611
-9.679024,0.806728,-0.897096,-0.069669,-0.011162,-0.022618,0.480118,-0.584476,-0.028688,2.35434585594472,1.47812467488572,-0.717257355377
-9.663557,0.768752,-0.86765,-0.090675,-0.005589,-0.026493,0.48993,-0.602609,-0.073105,2.35446256601322,1.47816000031994,-0.716915916903833
-9.671526,0.798998,-0.844258,-0.110079,-0.002893,-0.030712,0.48993,-0.602609,-0.073105,2.35459910300528,1.47818172965078,-0.716505223824444
-9.655995,0.753425,-0.814919,-0.125767,-0.003345,-0.02691,0.48993,-0.602609,-0.073105,2.35467907392406,1.47821380877533,-0.716112559981
-9.686857,0.791138,-0.806029,-0.141826,-0.002861,-0.025346,0.48993,-0.602609,-0.073105,2.35469853432878,1.47824227507139,-0.715740368832389
-9.694448,0.78345,-0.798354,-0.151476,0.000411,-0.02502,0.482398,-0.586932,-0.023349,2.35475021348428,1.47826437092106,-0.715311594157222
-9.671473,0.753079,-0.75381,-0.161481,-0.001088,-0.026361,0.482398,-0.586932,-0.023349,2.35471158938056,1.47827508723361,-0.714991117070667
-9.671972,0.775567,-0.66999,-0.163004,0.000865,-0.022479,0.482398,-0.586932,-0.023349,2.354694904047,1.47829189474011,-0.714602066055722
-9.71788,0.775057,-0.63089,-0.155999,-0.00209,-0.026026,0.482398,-0.586932,-0.023349,2.35470691190211,1.47832018650339,-0.714201775129889
-9.687064,0.729634,-0.609523,-0.13828,-0.001302,-0.025318,0.485617,-0.587477,-0.033669,2.35476490914417,1.47834584282172,-0.713799791236111
-9.710418,0.774952,-0.585536,-0.129245,-0.003922,-0.024347,0.485617,-0.587477,-0.033669,2.35471200825922,1.4783582695555,-0.713494934833166
-9.717862,0.75975,-0.60074,-0.110197,-0.004087,-0.021709,0.485617,-0.587477,-0.033669,2.35471843106544,1.47838244234522,-0.713215246056778
-9.687304,0.744719,-0.578946,-0.096342,-0.011201,-0.021099,0.485617,-0.587477,-0.033669,2.35461203588411,1.47841809939172,-0.713083648342333
-9.687359,0.767651,-0.616579,-0.084048,-0.013203,-0.018181,0.487834,-0.594858,-0.078327,2.35444249474378,1.47845211583011,-0.713046333234444
-9.671909,0.744982,-0.617282,-0.07749,-0.007507,-0.012626,0.487834,-0.594858,-0.078327,2.35422816849267,1.47845003889006,-0.713069842799611
-9.710398,0.80562,-0.661016,-0.065323,-0.010509,-0.01551,0.487834,-0.594858,-0.078327,2.35410596064167,1.47847457819861,-0.713031986640111
-9.710344,0.782688,-0.623383,-0.05686,-0.003252,-0.011218,0.487834,-0.594858,-0.078327,2.35406196092839,1.47847871462544,-0.712936866276222
-9.664346,0.752641,-0.617366,-0.052249,-0.005162,-0.006398,0.490114,-0.597314,-0.072987,2.35390111152039,1.47847768488206,-0.712970655822
-9.671946,0.752607,-0.624766,-0.03938,-0.003384,-0.006657,0.490114,-0.597314,-0.072987,2.35374712125056,1.47845778814539,-0.713029229022222
-9.687221,0.744802,-0.601718,-0.027581,-0.004174,-0.011776,0.490114,-0.597314,-0.072987,2.35376928691333,1.47846454256389,-0.712941177235833
-9.687461,0.759887,-0.571141,-0.005874,-0.010049,-0.005327,0.490114,-0.597314,-0.072987,2.35361044463228,1.47847021487917,-0.713089373017444
-9.679659,0.729474,-0.548987,0.01013,-0.011505,-0.009476,0.485695,-0.592525,-0.086286,2.3535427259145,1.4784858181095,-0.713186256162389
-9.672205,0.760011,-0.571523,0.033727,-0.008205,-0.004852,0.485695,-0.592525,-0.086286,2.35344474321306,1.47847126207583,-0.713372133570722
-9.679805,0.759976,-0.578923,0.049241,-0.008651,-0.001907,0.485695,-0.592525,-0.086286,2.35338531480222,1.47846841719156,-0.713558883642944
-9.695107,0.775131,-0.601099,0.071023,-0.016205,-0.006744,0.485695,-0.592525,-0.086286,2.35332778879867,1.47848744126433,-0.713798429880444
-9.710353,0.790342,-0.638458,0.076865,-0.018786,-0.004497,0.498706,-0.593042,-0.032992,2.35319256080244,1.47850705874856,-0.714130653022944
-9.672029,0.752524,-0.601993,0.086887,-0.013466,-0.002477,0.498706,-0.593042,-0.032992,2.35308045839928,1.47849766888511,-0.714428109236111
-9.679518,0.752601,-0.639756,0.09685,-0.019285,-0.003151,0.498706,-0.593042,-0.032992,2.35295992606294,1.47851576793417,-0.7147957625325
-9.671788,0.760427,-0.685385,0.105484,-0.018755,-0.005692,0.498706,-0.593042,-0.032992,2.35291941700522,1.47853740999861,-0.715104720455722
-9.71762,0.767653,-0.684133,0.115792,-0.018854,-0.005334,0.479694,-0.584107,-0.020829,2.3528958725335,1.47855861573111,-0.7154225097375
-9.664078,0.737585,-0.655534,0.123651,-0.02269,0.000763,0.479694,-0.584107,-0.020829,2.35264033909356,1.47855941858189,-0.716062538886889
-9.710039,0.760006,-0.654067,0.128381,-0.027854,-0.003781,0.479694,-0.584107,-0.020829,2.352445839766,1.47859369681944,-0.716583623948222
-9.67963,0.75249,-0.609393,0.139019,-0.021597,-0.003034,0.479694,-0.584107,-0.020829,2.35238360137744,1.47861561813633,-0.716998610533944
-9.710399,0.782633,-0.608201,0.151945,-0.019166,-0.000707,0.511724,-0.595344,-0.076895,2.35235592047889,1.47862912697333,-0.717411328193555
-9.672047,0.76783,-0.632142,0.155471,-0.022062,-0.001374,0.511724,-0.595344,-0.076895,2.35223034414528,1.47863282706822,-0.717930598114
