ax,ay,az,gx,gy,gz,mx,my,mz,phi,theta,psi
0.03354605,0.1676256,0.40476203,0.04074163,0.0053086095,0.022425642,0.39415926,-0.35612696,-0.30962765,0.12347687,0.01642216,-0.21803546
0.022576902,0.17055935,0.43668032,0.04591716,0.0065509505,0.02336466,0.38594157,-0.3681618,-0.31919098,0.12295193,0.016454421,-0.21808457
0.021939088,0.17482749,0.44179845,0.05037599,0.005264633,0.025760131,0.38594157,-0.3681618,-0.31919098,0.12252938,0.016443085,-0.21811914
0.046055853,0.16818582,0.4222765,0.056379426,-0.0037945593,0.029698122,0.40799928,-0.348225,-0.33449185,0.122208476,0.016305115,-0.2181232
0.054638386,0.15927735,0.39570498,0.069257624,-0.013919124,0.026922647,0.40799928,-0.348225,-0.33449185,0.12215911,0.016010955,-0.21817684
0.059051864,0.15782113,0.37746477,0.078947805,-0.011664255,0.023008224,0.3944491,-0.3593728,-0.31837392,0.12228821,0.015778199,-0.21829176
0.0605362,0.17144097,0.39765835,0.080961116,-0.0013208725,0.02268489,0.3944491,-0.3593728,-0.31837392,0.122471996,0.015679546,-0.21840644
0.049480602,0.1851791,0.42031264,0.07407963,0.01045317,0.028178906,0.38808352,-0.3603528,-0.35349178,0.12249943,0.015754376,-0.21836615
0.037781175,0.17901939,0.44023633,0.06449814,0.01974998,0.034515284,0.38808352,-0.3603528,-0.35349178,0.12234748,0.015929472,-0.21818233
0.036335588,0.16724004,0.4151628,0.061497055,0.025973033,0.038320605,0.39276057,-0.3516422,-0.35726106,0.1221182,0.016201451,-0.21791315
0.041091364,0.15014611,0.38418508,0.06677602,0.031774405,0.03945346,0.39276057,-0.3516422,-0.35726106,0.122006446,0.016538002,-0.21759772
0.04493852,0.14139548,0.35199046,0.07762622,0.035009883,0.043498438,0.39134502,-0.3507927,-0.32731092,0.1220906,0.016927443,-0.21718693
0.054201588,0.13273707,0.3311484,0.08717939,0.0407155,0.049603634,0.39134502,-0.3507927,-0.32731092,0.12237314,0.017365731,-0.21663594
0.061276898,0.12912087,0.3346262,0.09167809,0.04689103,0.05523827,0.39467895,-0.3565188,-0.3185929,0.12272481,0.01789515,-0.21594
0.0794852,0.11841997,0.42714167,0.09209938,0.044580836,0.054860383,0.39467895,-0.3565188,-0.3185929,0.12310057,0.018374477,-0.21526861
0.124155074,0.10722667,0.7269254,0.119084835,0.0031243172,0.033941176,0.38283592,-0.3595829,-0.32812953,0.12401224,0.018326018,-0.21511555
0.08262327,0.12687251,0.6345055,0.14673749,-0.051907517,0.014263928,0.38283592,-0.3595829,-0.32812953,0.12550387,0.017515019,-0.21552634
0.05003966,0.13476941,0.5817013,0.1596545,-0.07676887,0.007888889,0.38582593,-0.37733006,-0.32412636,0.12724176,0.01637891,-0.21609259
0.040838577,0.14092699,0.47920346,0.16015238,-0.08735413,0.007900011,0.38582593,-0.37733006,-0.32412636,0.12900686,0.015072253,-0.2167263
0.037994534,0.14492823,0.4570825,0.14818409,-0.08819784,0.015285301,0.37895143,-0.37492692,-0.34618044,0.13051543,0.013749424,-0.21719217
0.03961881,0.13402899,0.35103083,0.12815146,-0.07621987,0.026184358,0.37895143,-0.37492692,-0.34618044,0.13163461,0.0125516765,-0.21741724
0.031715326,0.11702263,0.30168176,0.10817757,-0.053391725,0.03269551,0.3848899,-0.37367094,-0.3024032,0.13233717,0.011683308,-0.21743846
0.033186976,0.11545795,0.30409122,0.091421075,-0.027367115,0.034160174,0.3848899,-0.37367094,-0.3024032,0.1327206,0.011172134,-0.21737647
0.04336456,0.11893498,0.3261528,0.08053898,-0.010563064,0.035973594,0.3788666,-0.36263102,-0.33281446,0.13287151,0.010916028,-0.2172494
0.051766258,0.12986678,0.35140324,0.07699365,0.004043571,0.03719596,0.3788666,-0.36263102,-0.33281446,0.13296458,0.010852367,-0.2170453
0.0634318,0.14564596,0.37413955,0.07795101,0.0053852145,0.038626198,0.3733368,-0.37998074,-0.320688,0.13305958,0.010821074,-0.21677732
0.06343395,0.16218029,0.3900969,0.08325893,0.0037843217,0.04017269,0.3733368,-0.37998074,-0.320688,0.13327375,0.010744475,-0.21651101
0.059338644,0.16929772,0.37360144,0.08787407,0.0038524144,0.04543844,0.38604027,-0.37746745,-0.328452,0.13355948,0.010669131,-0.2161293
0.059900425,0.16601147,0.36678553,0.08916333,0.0046216515,0.04894532,0.38604027,-0.37746745,-0.328452,0.13388255,0.010577526,-0.21567535
0.061173223,0.16080625,0.3436892,0.08901983,0.0072875596,0.04965607,0.3774464,-0.37396282,-0.31590462,0.13418698,0.010538854,-0.2151947
0.055472344,0.15868695,0.3176744,0.08584565,0.015312237,0.050117634,0.3774464,-0.37396282,-0.31590462,0.1344425,0.010598756,-0.21468925
0.05268609,0.15642096,0.31243253,0.08409501,0.022838276,0.055534855,0.3738318,-0.37417746,-0.32481647,0.1346433,0.01076762,-0.21404576
0.061074197,0.1482141,0.3170333,0.08267503,0.030944878,0.055473946,0.3738318,-0.37417746,-0.32481647,0.13483028,0.011037961,-0.2133882
0.054670684,0.14904252,0.3492267,0.08184902,0.03603269,0.054132156,0.38221133,-0.3775447,-0.33304,0.134987,0.011402614,-0.21274447
0.050962213,0.15376495,0.36216497,0.08118351,0.03759989,0.055473417,0.38221133,-0.3775447,-0.33304,0.13514417,0.011769459,-0.21206951
0.0514082,0.15560694,0.37838864,0.082194574,0.041120864,0.054586038,0.38624537,-0.36841726,-0.32383406,0.13530758,0.012206048,-0.21141887
0.051830273,0.1545982,0.37643385,0.08142941,0.044796463,0.0571878,0.38624537,-0.36841726,-0.32383406,0.13546789,0.012671914,-0.2106893
0.044619557,0.14594366,0.38740635,0.07845538,0.04766913,0.06374529,0.38035005,-0.37941295,-0.29853702,0.13554911,0.013175666,-0.20979571
0.045122873,0.1278102,0.37516284,0.07410125,0.04889835,0.054843433,0.38035005,-0.37941295,-0.29853702,0.13556686,0.0137083605,-0.20910549
0.0468668,0.13064754,0.38053155,0.06554613,0.051806133,0.042799074,0.38078034,-0.37968886,-0.3071866,0.1354106,0.014337473,-0.20865035
0.0418247,0.1404288,0.4006083,0.057690095,0.050642878,0.03870829,0.38078034,-0.37968886,-0.3071866,0.13511781,0.014946021,-0.20829678
0.03210409,0.14477499,0.41311407,0.05434513,0.047774464,0.041290186,0.37254107,-0.37335068,-0.29886627,0.13474262,0.0155214,-0.20788765
0.032948688,0.14703195,0.43334198,0.051844645,0.043446664,0.04112468,0.37254107,-0.37335068,-0.29886627,0.13433357,0.016018119,-0.20750165
0.035666846,0.14589429,0.43410468,0.051667146,0.0393962,0.040988304,0.3885138,-0.38264275,-0.30243492,0.13390683,0.016473047,-0.20711756
0.038262513,0.1402349,0.42138243,0.05179681,0.03622456,0.041481644,0.3885138,-0.38264275,-0.30243492,0.13349748,0.01686402,-0.20674253
0.036343295,0.13684869,0.40518594,0.05060783,0.034949593,0.03834444,0.38070476,-0.37658054,-0.30276406,0.13305256,0.017262593,-0.20643067
0.031257223,0.13618691,0.3866043,0.048451006,0.0373066,0.03665866,0.38070476,-0.37658054,-0.30276406,0.13258095,0.017684426,-0.20615554
0.031077746,0.12807809,0.35797763,0.04289971,0.042823542,0.039055984,0.38121057,-0.37996483,-0.31583774,0.1319829,0.018195797,-0.20580578
0.031372346,0.13000786,0.3607223,0.036459874,0.047975197,0.04156903,0.38121057,-0.37996483,-0.31583774,0.13127041,0.018758308,-0.20540118
0.033328727,0.13065393,0.38711548,0.03440082,0.0474989,0.045462005,0.38950378,-0.37103617,-0.3106935,0.1305003,0.01931851,-0.20492268
0.038624644,0.13181125,0.40209985,0.03353012,0.040388156,0.048554458,0.38950378,-0.37103617,-0.3106935,0.12972598,0.019750398,-0.20439029
0.091086045,0.11018362,0.4279554,0.0343362,0.030373536,0.056797735,0.3735419,-0.37093163,-0.3160684,0.12894782,0.02002874,-0.20369864
0.045589816,0.084356494,0.46688318,0.026851736,0.010865274,0.060813315,0.3735419,-0.37093163,-0.3160684,0.12803558,0.019995622,-0.20297837
-0.015378548,0.13479395,0.3836968,0.028120652,0.0043297745,0.054637942,0.3970337,-0.38303912,-0.31055987,0.1271384,0.019902617,-0.20239139
0.0052402774,0.14932835,0.39697075,0.029210601,0.009890694,0.04860742,0.3970337,-0.38303912,-0.31055987,0.12628144,0.019892301,-0.20193148
0.055792324,0.13898727,0.4275124,0.029055972,0.009076771,0.05676172,0.37752044,-0.37707114,-0.32032716,0.12540081,0.01986343,-0.20128703
0.058202162,0.10561445,0.43477535,0.022786502,-0.0022064354,0.07643817,0.37752044,-0.37707114,-0.32032716,0.12439804,0.01959794,-0.20026636
-0.0012502493,0.10721188,0.3989122,0.021776486,-0.012263615,0.07779083,0.39099962,-0.3628127,-0.33202577,0.12336073,0.019198876,-0.19925952
0.0031120079,0.10821605,0.37411594,0.02786322,-0.006868317,0.057685375,0.39099962,-0.3628127,-0.33202577,0.12247164,0.018920697,-0.19864583
0.03148418,0.10683239,0.4235084,0.03166808,-0.0074545527,0.04018937,0.38532013,-0.37394577,-0.31105435,0.1216554,0.018700153,-0.19838881
0.01864363,0.12078225,0.4363184,0.034670215,-0.011605384,0.025933582,0.38532013,-0.37394577,-0.31105435,0.12092407,0.01844253,-0.19845772
-0.011378424,0.14667517,0.42555904,0.039710842,-0.01718439,0.014372235,0.38234097,-0.36538613,-0.3239994,0.12028657,0.018151835,-0.19878268
0.0011056568,0.15931669,0.4199543,0.045112133,-0.015738126,0.011200869,0.38234097,-0.36538613,-0.3239994,0.119772546,0.017874483,-0.1991725
0.010492798,0.14928304,0.44896078,0.048158534,-0.0147397835,0.01432351,0.38609427,-0.36220062,-0.3149891,0.119301744,0.017619178,-0.19949436
0.0074199885,0.14649312,0.4545536,0.049900148,-0.016910246,0.015055446,0.38609427,-0.36220062,-0.3149891,0.11887949,0.017313808,-0.19980478
0.009444581,0.1429497,0.46992993,0.05036089,-0.021518929,0.013142987,0.38249046,-0.3716029,-0.3328445,0.11845337,0.016963039,-0.2001481
0.012361817,0.14020075,0.48679924,0.05266059,-0.028054073,0.011751939,0.38249046,-0.3716029,-0.3328445,0.11808912,0.016503848,-0.20055294
0.014978446,0.13712825,0.48921657,0.052727725,-0.039015964,0.012062296,0.377801,-0.3711292,-0.32013166,0.11771211,0.015900638,-0.20095468
0.018655866,0.13071778,0.47659254,0.053718228,-0.04647817,0.0083975885,0.377801,-0.3711292,-0.32013166,0.11737316,0.015181493,-0.20147038
0.018433783,0.13089669,0.47279453,0.054882452,-0.051039685,0.0046391394,0.37836087,-0.35924667,-0.31974065,0.11704637,0.014422074,-0.20207763
0.020825153,0.13371304,0.47503042,0.05698514,-0.052356858,0.0024290327,0.37836087,-0.35924667,-0.31974065,0.11677767,0.013632834,-0.20273209
0.023993254,0.13246836,0.47403097,0.06032402,-0.057356007,0.0021885857,0.36844385,-0.35436326,-0.35925925,0.116561495,0.012787428,-0.20340824
0.022260543,0.12894876,0.47646856,0.063950546,-0.063310236,0.0025730897,0.36844385,-0.35436326,-0.35925925,0.11643177,0.011837747,-0.20408297
0.024914,0.1254693,0.49160552,0.06889823,-0.06932546,0.002373688,0.36795962,-0.36935425,-0.3640728,0.11638594,0.0108177215,-0.2047522
0.030840363,0.12419126,0.49786448,0.07516225,-0.075917006,0.00069982186,0.36795962,-0.36935425,-0.3640728,0.116481096,0.009689122,-0.20549417
0.033227995,0.12657137,0.49988365,0.07991733,-0.08424739,-0.001616206,0.36297882,-0.36563486,-0.34261167,0.116658635,0.008462127,-0.20628524
0.038832337,0.12578097,0.5065706,0.08202253,-0.094112344,-0.005261317,0.36297882,-0.36563486,-0.34261167,0.11689746,0.007084403,-0.20719361
0.040249143,0.13047218,0.50855446,0.08130604,-0.10448587,-0.006926976,0.37119794,-0.35359788,-0.33304667,0.11711133,0.005576223,-0.20817041
0.040762205,0.131442,0.5032394,0.07825858,-0.11554884,-0.0071070455,0.37119794,-0.35359788,-0.33304667,0.11728169,0.003891252,-0.20916581
0.04587615,0.1310249,0.49038196,0.07176819,-0.12604366,-0.006846737,0.3633982,-0.35672212,-0.34231937,0.117311455,0.0020691007,-0.21017432
0.047947876,0.129578,0.48433805,0.06461899,-0.1345652,-0.008371249,0.3633982,-0.35672212,-0.34231937,0.11721849,0.00011026114,-0.21123815
0.049241405,0.12886322,0.46292567,0.058912642,-0.13998532,-0.005992461,0.36765897,-0.35692084,-0.34638274,0.11699803,-0.0019178167,-0.21226144
0.05451273,0.124238096,0.44305968,0.05319161,-0.14275053,-0.004856162,0.36765897,-0.35692084,-0.34638274,0.11667975,-0.0040059537,-0.2132678
0.0568147,0.11993174,0.41936302,0.04836268,-0.14150216,-0.004859071,0.35566473,-0.35376817,-0.34707272,0.11625284,-0.0060598254,-0.21426249
0.06197533,0.11472574,0.40613365,0.046251595,-0.1406996,-0.0046922415,0.35566473,-0.35376817,-0.34707272,0.115800045,-0.008119404,-0.21525931
0.065587826,0.11011216,0.38996553,0.042209864,-0.14135996,-0.0052533746,0.36453933,-0.3513322,-0.3594246,0.11525513,-0.01017151,-0.21627188
0.07136961,0.10767377,0.37584853,0.038900565,-0.1364264,-0.0037018508,0.36453933,-0.3513322,-0.3594246,0.11465835,-0.01217252,-0.21723533
0.07729745,0.10050321,0.36651468,0.03362768,-0.13263696,-0.0071157813,0.3537727,-0.3550856,-0.39058602,0.11394764,-0.014093578,-0.21825194
0.078267135,0.10484433,0.3534963,0.026573736,-0.12744382,-0.009217314,0.3537727,-0.3550856,-0.39058602,0.11311575,-0.015950672,-0.21931028
0.08463666,0.10244992,0.3622303,0.017232895,-0.12210029,-0.010434914,0.35766637,-0.34892905,-0.38147712,0.11208705,-0.017711587,-0.22037983
0.094037615,0.101855144,0.36741424,0.0068201423,-0.12012525,-0.011248145,0.35766637,-0.34892905,-0.38147712,0.11086949,-0.019459054,-0.22146153
0.10189838,0.09966173,0.37702847,-0.006708458,-0.11892688,-0.013744779,0.34127277,-0.3485486,-0.37820244,0.10937423,-0.02116786,-0.22256804
0.11026494,0.095883064,0.38823414,-0.018550634,-0.12384908,-0.019820314,0.34127277,-0.3485486,-0.37820244,0.107670374,-0.022951938,-0.22383332
0.11886449,0.10256881,0.41371298,-0.028077573,-0.13217875,-0.02526746,0.35142726,-0.33775175,-0.40756273,0.10577392,-0.024831258,-0.22523451
0.12497826,0.10910233,0.43877316,-0.041728705,-0.14165822,-0.029785916,0.35142726,-0.33775175,-0.40756273,0.103631824,-0.02685704,-0.22673798
0.12595713,0.11484827,0.43556094,-0.057708487,-0.15223213,-0.030340955,0.33445376,-0.33087975,-0.3867917,0.101163454,-0.02902399,-0.22825289
0.129262,0.11873682,0.424505,-0.072722524,-0.15945919,-0.03241707,0.33445376,-0.33087975,-0.3867917,0.09841971,-0.031312257,-0.22983265
0.12866236,0.116612636,0.41591954,-0.08429594,-0.16686997,-0.034683578,0.34354424,-0.32858115,-0.40346932,0.095439084,-0.0336932,-0.23145413
0.12657024,0.113912836,0.4142642,-0.09665109,-0.17332675,-0.035328396,0.34354424,-0.32858115,-0.40346932,0.09223353,-0.036188573,-0.23310351
0.12275764,0.11038878,0.42219305,-0.11110999,-0.17960262,-0.036965452,0.31793368,-0.3084638,-0.43922532,0.088733524,-0.03876321,-0.2347858
0.1225189,0.105259396,0.4222548,-0.12679666,-0.18704532,-0.03811843,0.31793368,-0.3084638,-0.43922532,0.08494369,-0.041466735,-0.2364943
0.13016382,0.099364646,0.40542793,-0.14496161,-0.1941199,-0.03892266,0.3292061,-0.30809474,-0.4211377,0.08078494,-0.044264354,-0.238199
0.13893864,0.090163365,0.38572025,-0.15995088,-0.1982615,-0.042722687,0.3292061,-0.30809474,-0.4211377,0.076354556,-0.047139667,-0.23999381
0.14672507,0.07935989,0.38598752,-0.17388275,-0.19695319,-0.047404,0.2983356,-0.29019988,-0.4356265,0.07164449,-0.049981497,-0.24184513
0.14086205,0.07437433,0.3894081,-0.187271,-0.19356877,-0.048356257,0.2983356,-0.29019988,-0.4356265,0.06668895,-0.052797712,-0.24372005
0.12993039,0.06896205,0.38299632,-0.19742733,-0.1909933,-0.049099848,0.31110382,-0.28160733,-0.43887115,0.06152132,-0.05557023,-0.24557161
0.13422762,0.06308545,0.35929084,-0.20720753,-0.18820469,-0.050724186,0.31110382,-0.28160733,-0.43887115,0.056180403,-0.058325738,-0.2474544
0.14351618,0.0583687,0.35074854,-0.21844253,-0.1864013,-0.054126203,0.29350734,-0.25850314,-0.46967828,0.050611414,-0.061047167,-0.24938321
0.14116469,0.05435893,0.368083,-0.22736982,-0.18180394,-0.057187147,0.29350734,-0.25850314,-0.46967828,0.044888433,-0.06372468,-0.25136042
0.14480801,0.05237574,0.39028215,-0.2355093,-0.18301012,-0.05928524,0.30129635,-0.24619013,-0.4514637,0.038996324,-0.066415876,-0.25335383
0.15118466,0.045152884,0.4200623,-0.24455056,-0.18651193,-0.061187103,0.30129635,-0.24619013,-0.4514637,0.032946445,-0.06918506,-0.25537968
0.1527669,0.03883253,0.44409585,-0.2535448,-0.18542776,-0.0619675,0.28803462,-0.22639304,-0.49075508,0.026707886,-0.071936905,-0.25739288
0.15635605,0.02758247,0.4399593,-0.25788468,-0.18709567,-0.059468746,0.28803462,-0.22639304,-0.49075508,0.020394746,-0.07474297,-0.25933743
0.15717582,0.02041526,0.43654108,-0.2536518,-0.18224548,-0.05484861,0.28873312,-0.21153954,-0.49026716,0.014141784,-0.07747801,-0.26114917
0.16477169,0.012757369,0.42949224,-0.24375919,-0.18034491,-0.052505307,0.28873312,-0.21153954,-0.49026716,0.008094603,-0.08021228,-0.2628975
0.17241614,-0.00040878472,0.42029595,-0.23573759,-0.17803791,-0.04785364,0.29214418,-0.18618104,-0.5326394,0.0021820802,-0.082910195,-0.2645378
0.17156543,-0.013824385,0.3953948,-0.22918531,-0.1712336,-0.04341834,0.29214418,-0.18618104,-0.5326394,-0.0035963082,-0.085531875,-0.2660489
0.16741902,-0.02762221,0.37754226,-0.22399318,-0.16194245,-0.038342193,0.27688247,-0.17122304,-0.53752637,-0.009297818,-0.08801085,-0.26742983
0.17001389,-0.041118387,0.37187648,-0.22120443,-0.15429974,-0.03562604,0.27688247,-0.17122304,-0.53752637,-0.0149357,-0.09039904,-0.26873922
0.17213559,-0.047675822,0.35471392,-0.22076759,-0.14931406,-0.03331663,0.2655236,-0.15929732,-0.54224956,-0.020584792,-0.0927065,-0.26996827
0.1726219,-0.05890287,0.36659026,-0.22279352,-0.14355524,-0.029399026,0.2655236,-0.15929732,-0.54224956,-0.02626836,-0.09494865,-0.27111363
0.1689071,-0.0659816,0.35756683,-0.22110078,-0.14350134,-0.023649469,0.2740327,-0.15050605,-0.54143095,-0.031947605,-0.097178414,-0.27210236
0.16946366,-0.07483178,0.30630445,-0.21877694,-0.14110672,-0.019198805,0.2740327,-0.15050605,-0.54143095,-0.03757764,-0.09938924,-0.2729962
0.17571229,-0.08186053,0.29099774,-0.2158772,-0.13430808,-0.012737706,0.26503015,-0.13090652,-0.5847856,-0.043181382,-0.101484835,-0.2737317
0.17588973,-0.08428869,0.29300857,-0.21207759,-0.12177722,-0.01055143,0.26503015,-0.13090652,-0.5847856,-0.04870053,-0.10341212,-0.27442503
0.17270246,-0.08874413,0.28448367,-0.2101079,-0.10519411,-0.0074769855,0.24925178,-0.10337776,-0.5676569,-0.05420189,-0.10508227,-0.27506018
0.16162556,-0.09282323,0.28002548,-0.20925042,-0.08575111,-0.0026746523,0.24925178,-0.10337776,-0.5676569,-0.059682503,-0.10647741,-0.27559805
0.16557334,-0.10362326,0.31235218,-0.20793429,-0.07248328,-0.00073941983,0.2504561,-0.091908574,-0.58024275,-0.06515545,-0.10766427,-0.2760985
0.16423833,-0.112497665,0.3383124,-0.2046634,-0.07127179,-0.0025936216,0.2504561,-0.091908574,-0.58024275,-0.07054483,-0.108853236,-0.27663493
