--------LSTM optimized by adam--------
epoch		training loss		testing loss		time (s)
59		0.0798294		0.0814699		107.26		saved
60		0.0786316		0.0825481		107.711		saved
61		0.0782771		0.0792763		107.578		saved
62		0.0778658		0.0799215		107.317		saved
63		0.0764218		0.0856661		107.505		saved
64		0.076422		0.0802611		109.482		saved
65		0.0769637		0.0783668		108.108		saved
66		0.0761339		0.079675		107.927		saved
67		0.0752416		0.0781335		107.914		saved
68		0.0752226		0.0767646		107.893		saved
69		0.0741181		0.0763257		108.138		saved
70		0.0738446		0.0764677		107.887		saved
71		0.0740779		0.0760649		111.487		saved
72		0.0728921		0.08026		109.638		saved
73		0.0734809		0.0766336		111.685		saved
74		0.0727488		0.0750646		107.934		saved
75		0.0724694		0.0766856		107.753		saved
76		0.0728749		0.0739988		108.333		saved
77		0.0722727		0.0734101		108.799		saved
78		0.0714682		0.0743294		107.903		saved
79		0.0707013		0.075045		108.285		saved
80		0.0715537		0.0738377		109.001		saved
81		0.0696988		0.0770011		108.439		saved
82		0.0711315		0.0717039		108.24		saved
83		0.0699719		0.0738871		108.091		saved
84		0.07037		0.073177		108.202		saved
85		0.0697559		0.0726687		108.3		saved
86		0.0695269		0.0729122		112.096		saved
87		0.0691742		0.071329		129.805		saved
88		0.0692393		0.0731324		117.814		saved
89		0.0691405		0.0724962		112.207		saved
90		0.0691785		0.0717634		109.71		saved
91		0.0691936		0.0698817		109.088		saved
92		0.0689165		0.0692161		107.902		saved
93		0.0678579		0.0731057		107.599		saved
94		0.068127		0.0693149		107.632		saved
95		0.0675895		0.0704941		107.486		saved
96		0.0681382		0.0687185		107.714		saved
97		0.0678534		0.0685526		107.502		saved
98		0.067492		0.068496		107.375		saved
99		0.0673235		0.070066		107.441		saved
100		0.0671608		0.0694098		107.439		saved
101		0.0667698		0.0699797		107.373		saved
102		0.0670981		0.0684298		108.257		saved
103		0.06597		0.0701535		107.368		saved
104		0.0663659		0.0698648		107.588		saved
105		0.0659939		0.069385		107.716		saved
106		0.0664608		0.0679948		107.517		saved
107		0.0661672		0.0674146		107.572		saved
108		0.0654725		0.0683565		107.703		saved
109		0.065723		0.0679029		107.63		saved
110		0.0654468		0.0670253		107.68		saved
111		0.0648844		0.070405		107.521		saved
112		0.0648866		0.0678513		107.463		saved
113		0.0657221		0.0660041		107.672		saved
114		0.0649664		0.0670609		107.44		saved
115		0.0649662		0.0667638		107.408		saved
116		0.0648163		0.0656054		107.509		saved
117		0.0645384		0.0658781		107.525		saved
118		0.0643878		0.066825		107.517		saved
119		0.0638828		0.065641		107.729		saved
120		0.064014		0.065426		107.729		saved
121		0.0638924		0.0660607		107.625		saved
122		0.0636139		0.0679468		107.545		saved
123		0.0639444		0.0660905		107.505		saved
124		0.0639091		0.0645533		107.512		saved
125		0.0636104		0.0651245		107.601		saved
126		0.0636665		0.0640005		107.672		saved
127		0.0632378		0.0651275		107.676		saved
128		0.0631468		0.0638572		107.62		saved
129		0.0628967		0.0641118		107.308		saved
130		0.0625596		0.0651544		107.617		saved
131		0.0627221		0.0646605		107.537		saved
132		0.0626352		0.0639666		107.44		saved
133		0.0620959		0.064868		107.503		saved
134		0.0619657		0.0639537		107.427		saved
135		0.0625594		0.0644148		107.518		saved
136		0.062144		0.0631398		107.342		saved
137		0.0616209		0.0646238		111.375		saved
138		0.0623071		0.0628946		107.739		saved
139		0.0619501		0.0620663		107.52		saved
140		0.0615361		0.0630632		107.562		saved
141		0.0613282		0.0623281		107.589		saved
142		0.0612306		0.0627446		107.776		saved
143		0.0608868		0.0621926		107.563		saved
144		0.0608997		0.0623894		107.827		saved
145		0.0609693		0.0616356		107.378		saved
146		0.0608831		0.060769		107.449		saved
147		0.0604114		0.0609427		107.467		saved
148		0.0604162		0.0607491		107.581		saved
149		0.0599375		0.0609984		107.524		saved
150		0.0598183		0.060548		107.604		saved
151		0.0596264		0.0610698		107.43		saved
152		0.0598586		0.0600636		107.473		saved
153		0.0595717		0.0602822		107.495		saved
154		0.059272		0.0612534		107.524		saved
155		0.0590823		0.0604791		107.488		saved
156		0.0591549		0.0603769		107.417		saved
157		0.0593255		0.0592969		107.435		saved
158		0.0588254		0.0614599		111.669		saved
159		0.0586996		0.0602884		107.375		saved
160		0.0589512		0.0608038		107.615		saved
161		0.0587872		0.0594475		107.417		saved
162		0.058808		0.0591194		107.563		saved
163		0.05811		0.0615995		107.59		saved
164		0.0584901		0.0600188		108.592		saved
165		0.0580474		0.0599071		107.119		saved
166		0.0585204		0.0587402		107.25		saved
167		0.058021		0.0606479		107.286		saved
168		0.0584383		0.059186		107.151		saved
169		0.0578627		0.0591486		113.837		saved
170		0.0582821		0.0580223		107.621		saved
171		0.0577168		0.0587389		107.102		saved
172		0.057549		0.0605444		108.248		saved
173		0.0577784		0.0591239		108.916		saved
174		0.0577098		0.0590682		108.388		saved
175		0.0576255		0.057843		107.305		saved
176		0.0573141		0.0578739		107.153		saved
177		0.0570974		0.0594121		107.058		saved
178		0.0567075		0.0586597		106.918		saved
179		0.0572185		0.0582178		107.315		saved
180		0.0572779		0.0574897		107.276		saved
181		0.0570091		0.0571355		107.197		saved
182		0.0567563		0.0580879		107.262		saved
183		0.0566402		0.059801		107.161		saved
184		0.0566828		0.0589348		107.133		saved
185		0.0564137		0.0577183		107.076		saved
186		0.0565986		0.0579254		107.26		saved
187		0.0563625		0.0572612		107.419		saved
188		0.0565264		0.0571267		107.379		saved
189		0.0563979		0.0573302		107.136		saved
190		0.0564092		0.0571458		107.197		saved
191		0.0559899		0.0570196		107.621		saved
192		0.0562922		0.057202		108.262		saved
193		0.0559271		0.0567222		107.338		saved
194		0.0558861		0.0572472		107.182		saved
195		0.056004		0.05716		107.285		saved
196		0.0558404		0.0576189		107.281		saved
197		0.0560397		0.0569103		107.407		saved
198		0.0555922		0.0568198		107.269		saved
199		0.0558323		0.0563815		107.491		saved
200		0.0555415		0.0571013		107.654		saved
